datum,domacin,gost,rezultat,brOsSetDomacin,brOsSetGost,osBodDomacin,osBodGost,proRazBodUSet,pobjednik,pobjednikDomacinIliGost,omjProPobj,proPobjDomacinNadGost,brDaOdZadDomacin,brDaOdZadGost,omjSvukOsSet,omjSvukOsSetDomacinProtGost,omjSvukIzgSet,omjSvukIzgSetDomacinProtGost,omjSvukOsBod,omjSvukOsBodDomacinProtGost,omjSvukIzgBod,omjSvukIzgBodDomacinProtGost
2022-03-29,MOK RIJEKA,HAOK MLADOST, 0-3,0,3,41,75,-11.333333333333334,HAOK MLADOST,1,0.5691176470588235,0.2857142857142857,3,3,0.751219512195122,0.09523809523809523,3.4146341463414633,10.5,1.060458066689121,0.6460176991150443,1.060458066689121,1.547945205479452
2022-03-29,OK ZADAR,OKM CENTROMETAL, 0-3,0,3,59,76,-5.666666666666667,OKM CENTROMETAL,1,0.4265208475734792,0.42857142857142855,5,3,0.5714285714285714,0.2,1.3655172413793104,5.0,0.8066149707232158,0.7040280210157618,0.8066149707232158,1.4203980099502487
2022-03-29,OK KITRO VARAŽDIN,OK SPLIT, 3-0,3,0,75,34,13.666666666666666,OK KITRO VARAŽDIN ,0,0.8994708994708995,0.6,3,10,0.9122807017543859,1.5,1.0930232558139534,0.6666666666666666,0.9869049453088893,0.983402489626556,0.9869049453088893,1.0168776371308017
2022-04-02,MOK MURSA - OSIJEK,OK SISAK, 3-0,3,0,75,46,9.666666666666666,MOK MURSA - OSIJEK,0,2.349916387959866,0.5,7,7,2.0636363636363635,3.142857142857143,0.6011560693641619,0.3181818181818182,1.2768476238795874,1.3204633204633205,1.2768476238795874,0.7573099415204678
2022-04-13,HAOK MLADOST,OK KITRO VARAŽDIN, 3-0,3,0,75,42,11.0,HAOK MLADOST,0,1.8024848677922904,0.375,15,15,1.3081761006289307,0.125,0.2907801418439716,8.0,0.9277889214627373,0.7446483180428135,0.9277889214627373,1.3429158110882957
2022-04-13,MOK MURSA - OSIJEK,OK RIBOLA KAŠTELA, 3-0,3,0,75,66,3.0,MOK MURSA - OSIJEK,0,1.1512239762068177,0.4444444444444444,11,15,1.464968152866242,1.3333333333333333,1.118279569892473,0.75,1.3096873926485744,1.061437908496732,1.3096873926485744,0.9421182266009852
2022-04-16,OK KITRO VARAŽDIN,HAOK MLADOST, 1-2,1,2,52,75,-7.666666666666667,HAOK MLADOST,1,0.5476764199655766,0.4444444444444444,3,3,0.7535545023696683,0.1111111111111111,3.5121951219512195,9.0,1.0714520367936926,0.7256515775034293,1.0714520367936926,1.3780718336483933
2022-04-16,OK RIBOLA KAŠTELA,MOK MURSA - OSIJEK, 3-2,3,2,110,102,1.6,OK RIBOLA KAŠTELA,0,0.8537198067632851,0.5,3,3,0.6738197424892703,1.5333333333333334,0.9230769230769231,0.6521739130434783,0.7646753246753247,1.0673886883273165,0.7646753246753247,0.9368658399098083
2022-04-20,MOK MURSA - OSIJEK,OK RIBOLA KAŠTELA, 1-3,1,3,87,95,-2.0,OK RIBOLA KAŠTELA,1,1.1513157894736843,0.5454545454545454,4,4,1.46875,1.3888888888888888,1.0918367346938775,0.72,1.3007669223074358,1.051009564293305,1.3007669223074358,0.9514661274014156
2022-04-23,HAOK MLADOST,OK RIBOLA KAŠTELA, 3-0,3,0,75,49,8.666666666666666,HAOK MLADOST,0,1.3717006802721088,0.45454545454545453,7,3,1.3067484662576687,0.28125,0.42424242424242425,3.5555555555555554,1.011488593467914,0.8523560209424084,1.011488593467914,1.1732186732186731
2022-04-27,OK RIBOLA KAŠTELA,HAOK MLADOST, 1-3,1,3,83,97,-3.5,HAOK MLADOST,1,0.7183641975308642,0.5,4,4,0.7546296296296297,0.2571428571428571,2.4285714285714284,3.888888888888889,0.9846104520679705,0.8378640776699029,0.9846104520679705,1.19351100811124
